1  292.061	2.297363e+00	1.159554e-01	9.001695e-01	1.850949e+00	7.143831e-01	8.029088e-02	3.332423e-01	3.335480e-01	9.914398e+00	
2  282.871	2.297843e+00	1.159479e-01	9.001360e-01	1.852228e+00	7.146142e-01	8.025748e-02	3.332376e-01	3.335478e-01	9.910187e+00	
2  266.212	2.298001e+00	1.159938e-01	9.002022e-01	1.853690e+00	7.146974e-01	7.994607e-02	3.332195e-01	3.335450e-01	9.883514e+00	
3  262.466	2.297322e+00	1.160086e-01	9.004675e-01	1.853959e+00	7.148136e-01	7.983411e-02	3.332591e-01	3.335686e-01	9.876495e+00	
4  261.748	2.297542e+00	1.159893e-01	9.004945e-01	1.854537e+00	7.150408e-01	7.990740e-02	3.332507e-01	3.335617e-01	9.882111e+00	
1  248.341	2.297726e+00	1.159617e-01	9.008573e-01	1.855233e+00	7.148777e-01	7.995178e-02	3.332511e-01	3.335681e-01	9.884918e+00	
1  246.696	2.296984e+00	1.159600e-01	9.010377e-01	1.857152e+00	7.154367e-01	8.008531e-02	3.332480e-01	3.335642e-01	9.898956e+00	
1  237.705	2.296420e+00	1.159847e-01	9.010729e-01	1.859258e+00	7.152792e-01	8.028611e-02	3.332370e-01	3.335473e-01	9.918610e+00	
2  237.331	2.296345e+00	1.159829e-01	9.011614e-01	1.859712e+00	7.152551e-01	8.046148e-02	3.332297e-01	3.335548e-01	9.934052e+00	
1  229.589	2.296462e+00	1.159824e-01	9.009856e-01	1.861512e+00	7.151972e-01	8.064377e-02	3.332185e-01	3.335623e-01	9.949493e+00	
1  230.679	2.297212e+00	1.160257e-01	9.010682e-01	1.861051e+00	7.147817e-01	8.074797e-02	3.332297e-01	3.335615e-01	9.957916e+00	
1  217.518	2.296446e+00	1.159696e-01	9.010145e-01	1.861087e+00	7.145345e-01	8.054477e-02	3.332204e-01	3.335577e-01	9.939667e+00	
3  218.711	2.296051e+00	1.160325e-01	9.010576e-01	1.861929e+00	7.146873e-01	8.044956e-02	3.332433e-01	3.335435e-01	9.934052e+00	
1  218.299	2.295604e+00	1.160082e-01	9.011397e-01	1.861687e+00	7.146085e-01	8.049373e-02	3.332514e-01	3.335380e-01	9.939667e+00	
1  213.432	2.295773e+00	1.159780e-01	9.012159e-01	1.861077e+00	7.142749e-01	8.053615e-02	3.332503e-01	3.335494e-01	9.941071e+00	
1  195.241	2.295454e+00	1.159321e-01	9.009778e-01	1.863022e+00	7.141387e-01	8.039494e-02	3.332597e-01	3.335387e-01	9.928436e+00	
1  196.037	2.295484e+00	1.158808e-01	9.009671e-01	1.861579e+00	7.139531e-01	8.036903e-02	3.332406e-01	3.335509e-01	9.925629e+00	
2  174.865	2.295876e+00	1.157208e-01	9.011741e-01	1.861942e+00	7.136710e-01	8.031301e-02	3.332491e-01	3.335506e-01	9.915802e+00	
3  168.79	2.296206e+00	1.156879e-01	9.010544e-01	1.861827e+00	7.134233e-01	8.022188e-02	3.332300e-01	3.335538e-01	9.905975e+00	
2  164.489	2.296318e+00	1.157271e-01	9.010662e-01	1.863048e+00	7.133556e-01	8.025050e-02	3.332280e-01	3.335331e-01	9.908783e+00	
2  166.259	2.296109e+00	1.157336e-01	9.009244e-01	1.861940e+00	7.131897e-01	8.007555e-02	3.332330e-01	3.335152e-01	9.893341e+00	
1  156.457	2.296546e+00	1.157830e-01	9.009662e-01	1.864651e+00	7.130383e-01	8.014517e-02	3.332541e-01	3.334858e-01	9.900360e+00	
2  143.321	2.296792e+00	1.157453e-01	9.009025e-01	1.866008e+00	7.126080e-01	8.014851e-02	3.332642e-01	3.334734e-01	9.897552e+00	
5  137.592	2.296513e+00	1.156855e-01	9.007889e-01	1.866977e+00	7.124195e-01	8.036330e-02	3.332718e-01	3.334736e-01	9.915802e+00	
1  136.056	2.296736e+00	1.157136e-01	9.007127e-01	1.868232e+00	7.124941e-01	8.032917e-02	3.332552e-01	3.334604e-01	9.912994e+00	
1  132.914	2.296573e+00	1.157725e-01	9.006062e-01	1.869278e+00	7.123254e-01	8.019353e-02	3.332678e-01	3.334676e-01	9.903168e+00	
1  126.557	2.296007e+00	1.157281e-01	9.004561e-01	1.870948e+00	7.125828e-01	7.992472e-02	3.333072e-01	3.334855e-01	9.880707e+00	
1  127.11	2.296034e+00	1.158129e-01	9.003439e-01	1.870843e+00	7.123308e-01	7.974381e-02	3.332956e-01	3.334887e-01	9.866318e+00	
1  126.463	2.296126e+00	1.158049e-01	9.002324e-01	1.871240e+00	7.121974e-01	7.985312e-02	3.333224e-01	3.334710e-01	9.875092e+00	
1  125.862	2.296019e+00	1.157562e-01	9.002097e-01	1.870700e+00	7.123087e-01	7.983893e-02	3.332985e-01	3.334872e-01	9.873688e+00	
1  126.736	2.296765e+00	1.158685e-01	8.999748e-01	1.872312e+00	7.124057e-01	7.960680e-02	3.333062e-01	3.334987e-01	9.853683e+00	
1  127.447	2.296092e+00	1.158840e-01	9.000315e-01	1.873388e+00	7.127271e-01	7.943489e-02	3.333043e-01	3.335109e-01	9.841049e+00	
2  123.763	2.296890e+00	1.158379e-01	8.999221e-01	1.874601e+00	7.126500e-01	7.948022e-02	3.333163e-01	3.334832e-01	9.841751e+00	
1  119.485	2.297042e+00	1.158252e-01	9.000112e-01	1.875895e+00	7.125862e-01	7.947644e-02	3.333050e-01	3.335000e-01	9.839996e+00	
1  120.12	2.297535e+00	1.157757e-01	8.998932e-01	1.875863e+00	7.127995e-01	7.958123e-02	3.333346e-01	3.334956e-01	9.847015e+00	
1  120.314	2.297138e+00	1.157890e-01	8.995619e-01	1.875972e+00	7.127061e-01	7.956084e-02	3.333240e-01	3.335158e-01	9.847015e+00	
1  117.628	2.297939e+00	1.157700e-01	8.996057e-01	1.877191e+00	7.128255e-01	7.929677e-02	3.333202e-01	3.335193e-01	9.820694e+00	
1  114.099	2.298285e+00	1.156973e-01	8.997403e-01	1.876175e+00	7.127412e-01	7.917885e-02	3.333105e-01	3.335146e-01	9.808060e+00	
1  112.058	2.298766e+00	1.156698e-01	8.998691e-01	1.875018e+00	7.125678e-01	7.917706e-02	3.332679e-01	3.334979e-01	9.805954e+00	
1  113.766	2.298611e+00	1.156590e-01	8.998480e-01	1.874034e+00	7.126335e-01	7.936213e-02	3.332690e-01	3.335098e-01	9.822098e+00	
1  113.04	2.298057e+00	1.156054e-01	8.999143e-01	1.872156e+00	7.123251e-01	7.947715e-02	3.332749e-01	3.335436e-01	9.832977e+00	
1  106.74	2.298077e+00	1.155531e-01	9.001820e-01	1.872308e+00	7.121030e-01	7.924393e-02	3.332775e-01	3.335296e-01	9.810165e+00	
4  105.136	2.297894e+00	1.154668e-01	9.000353e-01	1.872642e+00	7.122301e-01	7.911093e-02	3.332870e-01	3.335412e-01	9.797882e+00	
2  103.426	2.297313e+00	1.154307e-01	8.999296e-01	1.872756e+00	7.120516e-01	7.912385e-02	3.332837e-01	3.335360e-01	9.799286e+00	
1  102.128	2.296481e+00	1.153641e-01	9.000653e-01	1.873347e+00	7.121364e-01	7.912963e-02	3.332882e-01	3.335412e-01	9.800339e+00	
2  100.859	2.296818e+00	1.153115e-01	8.999351e-01	1.875598e+00	7.122195e-01	7.908387e-02	3.332967e-01	3.335349e-01	9.793671e+00	
2  100.487	2.298395e+00	1.152675e-01	8.999202e-01	1.876069e+00	7.123824e-01	7.893779e-02	3.333203e-01	3.335362e-01	9.775772e+00	
1  102.132	2.299384e+00	1.152173e-01	8.999295e-01	1.877985e+00	7.126443e-01	7.900791e-02	3.333345e-01	3.335510e-01	9.778580e+00	
4  100.966	2.298661e+00	1.151663e-01	8.998673e-01	1.876836e+00	7.127968e-01	7.892118e-02	3.333559e-01	3.335293e-01	9.771561e+00	
1  101.608	2.298933e+00	1.151318e-01	8.996682e-01	1.878308e+00	7.127560e-01	7.902156e-02	3.333648e-01	3.335322e-01	9.778580e+00	
1  106.51	2.299505e+00	1.151210e-01	8.997087e-01	1.881963e+00	7.127263e-01	7.911327e-02	3.333661e-01	3.335454e-01	9.784897e+00	
1  105.632	2.299850e+00	1.151436e-01	8.995500e-01	1.879848e+00	7.129245e-01	7.901890e-02	3.333461e-01	3.335664e-01	9.776474e+00	
1  107.774	2.300397e+00	1.150939e-01	8.994245e-01	1.879699e+00	7.128446e-01	7.897568e-02	3.333264e-01	3.335949e-01	9.770157e+00	
1  106.208	2.300398e+00	1.150471e-01	8.994373e-01	1.879748e+00	7.129260e-01	7.895514e-02	3.333063e-01	3.335761e-01	9.767349e+00	
2  103.77	2.302063e+00	1.150304e-01	8.992201e-01	1.877641e+00	7.131954e-01	7.905174e-02	3.333096e-01	3.335740e-01	9.770859e+00	
1  103.83	2.302890e+00	1.150866e-01	8.992484e-01	1.880343e+00	7.131296e-01	7.925900e-02	3.333108e-01	3.335521e-01	9.788055e+00	
1  103.384	2.302835e+00	1.150906e-01	8.991789e-01	1.879674e+00	7.132912e-01	7.911986e-02	3.333228e-01	3.335339e-01	9.775772e+00	
1  103.306	2.302442e+00	1.151756e-01	8.991610e-01	1.879165e+00	7.131661e-01	7.926884e-02	3.333146e-01	3.335394e-01	9.792267e+00	
4  104.648	2.302730e+00	1.151892e-01	8.994247e-01	1.878223e+00	7.134774e-01	7.918552e-02	3.333211e-01	3.335571e-01	9.784195e+00	
2  106.036	2.301590e+00	1.152512e-01	8.994953e-01	1.878660e+00	7.131983e-01	7.908481e-02	3.333244e-01	3.335720e-01	9.779984e+00	
5  106.741	2.301823e+00	1.152900e-01	8.993688e-01	1.876903e+00	7.131739e-01	7.895223e-02	3.333207e-01	3.335806e-01	9.768753e+00	
1  105.404	2.301691e+00	1.153092e-01	8.995597e-01	1.879013e+00	7.129279e-01	7.895113e-02	3.333550e-01	3.335583e-01	9.769455e+00	
2  104.516	2.302062e+00	1.152935e-01	8.994604e-01	1.879109e+00	7.130307e-01	7.896818e-02	3.333744e-01	3.335265e-01	9.769455e+00	
1  101.074	2.300995e+00	1.152455e-01	8.995544e-01	1.878649e+00	7.125705e-01	7.913294e-02	3.333735e-01	3.335226e-01	9.785599e+00	
1  100.28	2.300371e+00	1.151941e-01	8.995904e-01	1.877636e+00	7.124048e-01	7.903530e-02	3.334124e-01	3.335401e-01	9.777176e+00	
2  101.205	2.300590e+00	1.151517e-01	8.996491e-01	1.877022e+00	7.124487e-01	7.896152e-02	3.334181e-01	3.335637e-01	9.769455e+00	
2  99.6526	2.300678e+00	1.151644e-01	8.995833e-01	1.876451e+00	7.123287e-01	7.893340e-02	3.334198e-01	3.335490e-01	9.766647e+00	
1  98.5501	2.300501e+00	1.151405e-01	8.998750e-01	1.876342e+00	7.124819e-01	7.898972e-02	3.334216e-01	3.335386e-01	9.771561e+00	
1  97.3908	2.300566e+00	1.150797e-01	9.000779e-01	1.874460e+00	7.125257e-01	7.913961e-02	3.334295e-01	3.335511e-01	9.783493e+00	
9  99.5208	2.301079e+00	1.150732e-01	9.000188e-01	1.874132e+00	7.129187e-01	7.924409e-02	3.334219e-01	3.335626e-01	9.790863e+00	
4  99.1149	2.301175e+00	1.150617e-01	9.000389e-01	1.875403e+00	7.130652e-01	7.936679e-02	3.334697e-01	3.335542e-01	9.802094e+00	
1  98.8649	2.300981e+00	1.150111e-01	8.997999e-01	1.876970e+00	7.131259e-01	7.949480e-02	3.335021e-01	3.335455e-01	9.812271e+00	
3  99.3037	2.301832e+00	1.150052e-01	8.998764e-01	1.876172e+00	7.132731e-01	7.941267e-02	3.334873e-01	3.335538e-01	9.802094e+00	
1  99.0075	2.301252e+00	1.149867e-01	9.000081e-01	1.874751e+00	7.132726e-01	7.941631e-02	3.335064e-01	3.335566e-01	9.803497e+00	
2  97.3851	2.301945e+00	1.149198e-01	8.998766e-01	1.875499e+00	7.132652e-01	7.966004e-02	3.334985e-01	3.335476e-01	9.822098e+00	
1  95.9714	2.303205e+00	1.149189e-01	8.999914e-01	1.874699e+00	7.131959e-01	7.952211e-02	3.334975e-01	3.335409e-01	9.806305e+00	
1  95.5484	2.303257e+00	1.148857e-01	8.999757e-01	1.873455e+00	7.131375e-01	7.971238e-02	3.334990e-01	3.335393e-01	9.822098e+00	
2  94.8006	2.303996e+00	1.148589e-01	8.998392e-01	1.875709e+00	7.131749e-01	7.968634e-02	3.334714e-01	3.335353e-01	9.817184e+00	
2  95.2887	2.302235e+00	1.149177e-01	8.997683e-01	1.875575e+00	7.131566e-01	7.978137e-02	3.334636e-01	3.335208e-01	9.831223e+00	
2  96.0037	2.302064e+00	1.148631e-01	8.998617e-01	1.875164e+00	7.128401e-01	7.993325e-02	3.334685e-01	3.335536e-01	9.844208e+00	
1  96.3553	2.302797e+00	1.148927e-01	8.998072e-01	1.874852e+00	7.127537e-01	7.990808e-02	3.334627e-01	3.335559e-01	9.839996e+00	
1  93.2425	2.302709e+00	1.148266e-01	8.998663e-01	1.874681e+00	7.125545e-01	7.990241e-02	3.334700e-01	3.335382e-01	9.838593e+00	
5  93.1719	2.302089e+00	1.148251e-01	8.999594e-01	1.876991e+00	7.124406e-01	8.003745e-02	3.335037e-01	3.335376e-01	9.851578e+00	
1  92.9811	2.303306e+00	1.148915e-01	9.000062e-01	1.874709e+00	7.122542e-01	8.002755e-02	3.335244e-01	3.335400e-01	9.848419e+00	
1  92.6165	2.303667e+00	1.147865e-01	8.999446e-01	1.875312e+00	7.121557e-01	8.021992e-02	3.335650e-01	3.335451e-01	9.862457e+00	
1  89.7562	2.303918e+00	1.147299e-01	8.999545e-01	1.873565e+00	7.119346e-01	7.996621e-02	3.335692e-01	3.335260e-01	9.837189e+00	
1  87.4688	2.303873e+00	1.147092e-01	8.998192e-01	1.873905e+00	7.119956e-01	8.009399e-02	3.335673e-01	3.335023e-01	9.848770e+00	
1  87.946	2.303613e+00	1.146837e-01	8.997434e-01	1.873967e+00	7.120922e-01	7.996429e-02	3.335721e-01	3.335048e-01	9.837189e+00	
1  89.404	2.303090e+00	1.146928e-01	8.997281e-01	1.874807e+00	7.122637e-01	7.999649e-02	3.335635e-01	3.335141e-01	9.842804e+00	
1  88.4312	2.303370e+00	1.146618e-01	8.995074e-01	1.873795e+00	7.121403e-01	8.009463e-02	3.335519e-01	3.335048e-01	9.848770e+00	
2  88.0879	2.303043e+00	1.146327e-01	8.995004e-01	1.874234e+00	7.125035e-01	8.008824e-02	3.335762e-01	3.334946e-01	9.848770e+00	
1  87.5424	2.302653e+00	1.146516e-01	8.992496e-01	1.875730e+00	7.124040e-01	8.027072e-02	3.335883e-01	3.334788e-01	9.866669e+00	
3  87.4609	2.302851e+00	1.146657e-01	8.993388e-01	1.875470e+00	7.121263e-01	8.035663e-02	3.335710e-01	3.334894e-01	9.873688e+00	
2  87.7056	2.302971e+00	1.146494e-01	8.992563e-01	1.874051e+00	7.116661e-01	8.047436e-02	3.335578e-01	3.334983e-01	9.883514e+00	
1  84.9548	2.303467e+00	1.146337e-01	8.992198e-01	1.873900e+00	7.117062e-01	8.057061e-02	3.335684e-01	3.334688e-01	9.889130e+00	
1  85.0072	2.303723e+00	1.146254e-01	8.991819e-01	1.873638e+00	7.114335e-01	8.071879e-02	3.335739e-01	3.334723e-01	9.901764e+00	
1  84.9851	2.303271e+00	1.145307e-01	8.990673e-01	1.874776e+00	7.118832e-01	8.056067e-02	3.335744e-01	3.334723e-01	9.886322e+00	
1  84.2032	2.302566e+00	1.145216e-01	8.990840e-01	1.874817e+00	7.120858e-01	8.089948e-02	3.335867e-01	3.334532e-01	9.918610e+00	
1  83.7623	2.303537e+00	1.144750e-01	8.989698e-01	1.874207e+00	7.124283e-01	8.092990e-02	3.335800e-01	3.334333e-01	9.917206e+00	
1  84.0895	2.303348e+00	1.145176e-01	8.988686e-01	1.873986e+00	7.123234e-01	8.092939e-02	3.335974e-01	3.334237e-01	9.918610e+00	
3  83.189	2.302287e+00	1.145351e-01	8.990412e-01	1.875352e+00	7.122556e-01	8.084329e-02	3.335900e-01	3.334129e-01	9.914398e+00	
2  83.4602	2.301443e+00	1.145129e-01	8.989808e-01	1.876252e+00	7.123105e-01	8.087619e-02	3.336318e-01	3.333871e-01	9.918610e+00	
1  84.5615	2.301428e+00	1.144735e-01	8.987810e-01	1.877782e+00	7.124580e-01	8.084619e-02	3.336393e-01	3.333771e-01	9.915802e+00	
3  84.1589	2.302695e+00	1.144476e-01	8.987118e-01	1.877518e+00	7.126193e-01	8.085110e-02	3.336464e-01	3.333749e-01	9.911942e+00	
1  83.4176	2.302904e+00	1.143818e-01	8.986112e-01	1.877539e+00	7.124705e-01	8.059439e-02	3.336459e-01	3.333832e-01	9.887726e+00	
1  81.3032	2.302750e+00	1.143535e-01	8.986737e-01	1.874489e+00	7.123561e-01	8.043935e-02	3.336602e-01	3.333873e-01	9.873688e+00	
2  81.2651	2.302799e+00	1.143507e-01	8.987195e-01	1.873950e+00	7.124521e-01	8.071079e-02	3.336902e-01	3.333823e-01	9.897202e+00	
1  81.0054	2.301899e+00	1.142460e-01	8.986133e-01	1.874874e+00	7.124741e-01	8.048935e-02	3.337020e-01	3.333722e-01	9.877899e+00	
1  80.8003	2.302105e+00	1.142449e-01	8.986662e-01	1.874790e+00	7.124711e-01	8.046465e-02	3.337228e-01	3.333701e-01	9.875092e+00	
